Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2019-01-31 10:46:16;1548953180.340965;faceUp;0.0118255615234375;-0.360321044921875;-0.90582275390625;library 
2019-01-31 10:46:16;1548953180.3810291;faceUp;0.0228118896484375;-0.3719024658203125;-0.93084716796875;library 
2019-01-31 10:46:16;1548953180.421061;faceUp;0.02520751953125;-0.3624725341796875;-0.935211181640625;library 
2019-01-31 10:46:16;1548953180.461025;faceUp;0.0183258056640625;-0.3515625;-0.9583740234375;library 
2019-01-31 10:46:16;1548953180.5009642;faceUp;0.0318756103515625;-0.3622894287109375;-0.978973388671875;library 
2019-01-31 10:46:16;1548953180.541009;faceUp;0.011260986328125;-0.3475799560546875;-0.93194580078125;library 
2019-01-31 10:46:16;1548953180.580899;faceUp;0.0167236328125;-0.3523101806640625;-0.9394378662109375;library 
2019-01-31 10:46:16;1548953180.620916;faceUp;0.04425048828125;-0.366607666015625;-0.9451141357421875;library 
2019-01-31 10:46:16;1548953180.6608238;faceUp;0.01837158203125;-0.3499755859375;-0.9358367919921875;library 
2019-01-31 10:46:16;1548953180.700902;faceUp;0.018402099609375;-0.3564453125;-0.927886962890625;library 
2019-01-31 10:46:16;1548953180.7408519;faceUp;0.0079803466796875;-0.3428802490234375;-0.949554443359375;library 
2019-01-31 10:46:16;1548953180.780781;faceUp;0.0222015380859375;-0.3519287109375;-0.9477081298828125;library 
2019-01-31 10:46:16;1548953180.820788;faceUp;0.02862548828125;-0.359039306640625;-0.93560791015625;library 
2019-01-31 10:46:16;1548953180.8606071;faceUp;0.02911376953125;-0.3472442626953125;-0.94976806640625;library 
2019-01-31 10:46:16;1548953180.900566;faceUp;0.029693603515625;-0.3623046875;-0.9181671142578125;library 
2019-01-31 10:46:16;1548953180.9406362;faceUp;0.0178375244140625;-0.344482421875;-0.952301025390625;library 
2019-01-31 10:46:16;1548953180.980675;faceUp;0.021820068359375;-0.3475189208984375;-0.9468994140625;library 
2019-01-31 10:46:16;1548953181.020556;faceUp;0.0320587158203125;-0.3647613525390625;-0.933197021484375;library 
2019-01-31 10:46:16;1548953181.060501;faceUp;0.0345306396484375;-0.3521728515625;-0.9572601318359375;library 
2019-01-31 10:46:16;1548953181.100482;faceUp;0.0143890380859375;-0.338592529296875;-0.933502197265625;library 
2019-01-31 10:46:16;1548953181.1404638;faceUp;0.0341339111328125;-0.3576812744140625;-0.9200897216796875;library 
2019-01-31 10:46:16;1548953181.180548;faceUp;-0.003326416015625;-0.323516845703125;-0.9599761962890625;library 
2019-01-31 10:46:16;1548953181.2205272;faceUp;0.00909423828125;-0.351165771484375;-0.9369964599609375;library 
2019-01-31 10:46:16;1548953181.260499;faceUp;0.0080413818359375;-0.3406219482421875;-0.958953857421875;library 
2019-01-31 10:46:16;1548953181.300507;faceUp;-0.00396728515625;-0.3267669677734375;-0.962005615234375;library 
2019-01-31 10:46:16;1548953181.340344;faceUp;0.03228759765625;-0.34674072265625;-0.9665069580078125;library 
2019-01-31 10:46:16;1548953181.380468;faceUp;0.0074310302734375;-0.3144073486328125;-0.949066162109375;library 
2019-01-31 10:46:16;1548953181.4204268;faceUp;0.03668212890625;-0.346832275390625;-0.968597412109375;library 
2019-01-31 10:46:16;1548953181.460256;faceUp;0.0318450927734375;-0.35540771484375;-0.92852783203125;library 
2019-01-31 10:46:16;1548953181.500741;faceUp;-0.00103759765625;-0.3222808837890625;-0.961578369140625;library 
2019-01-31 10:46:16;1548953181.540258;faceUp;0.0136566162109375;-0.35009765625;-0.94775390625;library 
2019-01-31 10:46:16;1548953181.5803719;faceUp;-0.008575439453125;-0.3409423828125;-0.934600830078125;library 
2019-01-31 10:46:16;1548953181.620347;faceUp;0.0008697509765625;-0.3321380615234375;-0.9759979248046875;library 
2019-01-31 10:46:16;1548953181.660162;faceUp;0.017333984375;-0.3482208251953125;-0.949127197265625;library 
2019-01-31 10:46:16;1548953181.700275;faceUp;0.0146942138671875;-0.35693359375;-0.9083099365234375;library 
2019-01-31 10:46:16;1548953181.7401361;faceUp;0.0211181640625;-0.322296142578125;-0.93328857421875;library 
2019-01-31 10:46:16;1548953181.780271;faceUp;0.0051422119140625;-0.322601318359375;-0.93157958984375;library 
2019-01-31 10:46:16;1548953181.82028;faceUp;0.01495361328125;-0.3649444580078125;-0.91815185546875;library 
2019-01-31 10:46:16;1548953181.86017;faceUp;-0.012237548828125;-0.3463134765625;-0.9357452392578125;library 
2019-01-31 10:46:16;1548953181.900173;faceUp;-0.0003662109375;-0.37176513671875;-0.9482421875;library 
2019-01-31 10:46:16;1548953181.9401588;faceUp;0.0022430419921875;-0.3881683349609375;-0.933380126953125;library 
2019-01-31 10:46:16;1548953181.980325;faceUp;0.034210205078125;-0.3776397705078125;-0.97711181640625;library 
2019-01-31 10:46:16;1548953182.020144;faceUp;0.0641632080078125;-0.3788909912109375;-0.97698974609375;library 
2019-01-31 10:46:16;1548953182.060127;faceUp;0.030853271484375;-0.3555145263671875;-0.9317169189453125;library 
2019-01-31 10:46:16;1548953182.100173;faceUp;0.0302581787109375;-0.342742919921875;-0.95654296875;library 
2019-01-31 10:46:16;1548953182.1401281;faceUp;0.041595458984375;-0.3489990234375;-0.9655609130859375;library 
2019-01-31 10:46:16;1548953182.1804;faceUp;0.0202178955078125;-0.3224639892578125;-0.9264678955078125;library 
2019-01-31 10:46:16;1548953182.220336;faceUp;0.058349609375;-0.34002685546875;-0.9380035400390625;library 
2019-01-31 10:46:16;1548953182.259969;faceUp;0.06256103515625;-0.3531036376953125;-0.9098968505859375;library 
2019-01-31 10:46:16;1548953182.300154;faceUp;0.05609130859375;-0.35797119140625;-0.90716552734375;library 
2019-01-31 10:46:16;1548953182.340102;faceUp;0.08966064453125;-0.401214599609375;-0.9302825927734375;library 
2019-01-31 10:46:16;1548953182.3803701;faceUp;0.0601959228515625;-0.3712615966796875;-0.9847259521484375;library 
2019-01-31 10:46:16;1548953182.420158;faceUp;0.0547332763671875;-0.3639678955078125;-0.962249755859375;library 
2019-01-31 10:46:16;1548953182.460124;faceUp;0.057586669921875;-0.36065673828125;-0.9605560302734375;library 
2019-01-31 10:46:16;1548953182.500229;faceUp;0.0240325927734375;-0.3486175537109375;-0.953033447265625;library 
2019-01-31 10:46:16;1548953182.540187;faceUp;0.0374908447265625;-0.3797454833984375;-0.886810302734375;library 
2019-01-31 10:46:16;1548953182.580415;faceUp;0.083648681640625;-0.350738525390625;-0.9530181884765625;library 
2019-01-31 10:46:16;1548953182.6201491;faceUp;0.0654449462890625;-0.3158111572265625;-0.9324798583984375;library 
2019-01-31 10:46:16;1548953182.660188;faceUp;0.1131591796875;-0.3661956787109375;-0.85174560546875;library 
2019-01-31 10:46:16;1548953182.7002711;faceUp;0.15069580078125;-0.37396240234375;-0.862640380859375;library 
2019-01-31 10:46:16;1548953182.7400599;faceUp;0.13677978515625;-0.3904571533203125;-0.8817291259765625;library 
2019-01-31 10:46:16;1548953182.7802448;faceUp;0.1356964111328125;-0.409759521484375;-0.87200927734375;library 
2019-01-31 10:46:16;1548953182.820168;faceUp;0.0850677490234375;-0.4012908935546875;-0.9046783447265625;library 
2019-01-31 10:46:16;1548953182.860203;faceUp;0.110382080078125;-0.4073333740234375;-0.9748382568359375;library 
2019-01-31 10:46:16;1548953182.900204;faceUp;0.108489990234375;-0.4142608642578125;-0.960601806640625;library 
2019-01-31 10:46:16;1548953182.940026;faceUp;0.106475830078125;-0.4060516357421875;-0.9814300537109375;library 
2019-01-31 10:46:16;1548953182.980211;faceUp;0.090301513671875;-0.3950653076171875;-0.8826446533203125;library 
2019-01-31 10:46:16;1548953183.02002;faceUp;0.0039825439453125;-0.327117919921875;-0.8293914794921875;library 
2019-01-31 10:46:16;1548953183.059997;faceUp;0.10516357421875;-0.3682708740234375;-0.8436126708984375;library 
2019-01-31 10:46:16;1548953183.099932;faceUp;0.0572967529296875;-0.4794769287109375;-0.7898101806640625;library 
2019-01-31 10:46:16;1548953183.14008;faceUp;0.1735076904296875;-0.4786529541015625;-0.816680908203125;library 
2019-01-31 10:46:16;1548953183.179843;faceUp;0.099853515625;-0.5368194580078125;-0.857818603515625;library 
2019-01-31 10:46:16;1548953183.220125;faceUp;0.084686279296875;-0.4857635498046875;-0.8580169677734375;library 
2019-01-31 10:46:16;1548953183.260003;faceUp;0.227935791015625;-0.6255645751953125;-0.8170318603515625;library 
2019-01-31 10:46:16;1548953183.2999349;faceUp;0.2022705078125;-0.5758056640625;-0.940032958984375;library 
2019-01-31 10:46:16;1548953183.339229;faceUp;0.1671142578125;-0.5175018310546875;-0.9688720703125;library 
2019-01-31 10:46:16;1548953183.379249;faceUp;0.0887451171875;-0.469818115234375;-1.01239013671875;library 
2019-01-31 10:46:16;1548953183.420168;faceUp;0.1117706298828125;-0.4196319580078125;-1.107421875;library 
2019-01-31 10:46:16;1548953183.459213;faceUp;0.155120849609375;-0.35595703125;-1.13818359375;library 
2019-01-31 10:46:16;1548953183.499929;faceUp;0.048736572265625;-0.3529815673828125;-0.8682861328125;library 
2019-01-31 10:46:16;1548953183.53919;faceUp;0.1041107177734375;-0.3570709228515625;-0.93096923828125;library 
2019-01-31 10:46:16;1548953183.579653;faceUp;0.14239501953125;-0.29791259765625;-1.0667877197265625;library 
2019-01-31 10:46:16;1548953183.6191568;faceUp;0.1697998046875;-0.2732391357421875;-0.9582366943359375;library 
2019-01-31 10:46:16;1548953183.6590362;faceUp;0.1702880859375;-0.2496337890625;-0.9612579345703125;library 
2019-01-31 10:46:16;1548953183.698942;faceUp;0.11859130859375;-0.246063232421875;-0.7615814208984375;library 
2019-01-31 10:46:16;1548953183.7390509;faceUp;0.1921539306640625;-0.311492919921875;-0.739044189453125;library 
2019-01-31 10:46:16;1548953183.778918;faceUp;0.152618408203125;-0.270538330078125;-0.7223968505859375;library 
2019-01-31 10:46:16;1548953183.818846;faceUp;0.26190185546875;-0.356109619140625;-0.8989105224609375;library 
2019-01-31 10:46:16;1548953183.85885;faceUp;0.2501678466796875;-0.3841705322265625;-0.889495849609375;library 
2019-01-31 10:46:16;1548953183.898864;faceUp;0.2121124267578125;-0.4138031005859375;-0.875732421875;library 
2019-01-31 10:46:16;1548953183.938978;faceUp;0.2953338623046875;-0.41650390625;-1.0229949951171875;library 
2019-01-31 10:46:16;1548953183.9788089;faceUp;0.3245086669921875;-0.3487548828125;-1.0435791015625;library 
2019-01-31 10:46:16;1548953184.018913;faceUp;0.22772216796875;-0.116424560546875;-1.239715576171875;library 
2019-01-31 10:46:16;1548953184.0589871;faceUp;0.294342041015625;-0.14410400390625;-1.22235107421875;library 
2019-01-31 10:46:16;1548953184.0988111;faceUp;0.5103912353515625;-0.140380859375;-1.2364959716796875;library 
2019-01-31 10:46:16;1548953184.1386662;faceUp;0.45391845703125;-0.0982208251953125;-0.998382568359375;library 
2019-01-31 10:46:16;1548953184.1787171;faceUp;0.278289794921875;-0.083740234375;-0.8628692626953125;library 
2019-01-31 10:46:16;1548953184.2187629;faceUp;0.23394775390625;-0.13165283203125;-0.88824462890625;library 
2019-01-31 10:46:16;1548953184.25877;faceUp;0.190704345703125;-0.1730499267578125;-0.8127288818359375;library 
2019-01-31 10:46:16;1548953184.298742;faceUp;0.142425537109375;-0.234283447265625;-0.68426513671875;library 
2019-01-31 10:46:16;1548953184.338721;faceUp;0.2194671630859375;-0.27545166015625;-0.734619140625;library 
2019-01-31 10:46:16;1548953184.3786821;faceUp;0.2659149169921875;-0.32861328125;-0.69207763671875;library 
2019-01-31 10:46:16;1548953184.418612;faceUp;0.11822509765625;-0.287017822265625;-0.734954833984375;library 
2019-01-31 10:46:16;1548953184.458509;faceUp;0.275054931640625;-0.4084320068359375;-0.9722137451171875;library 
2019-01-31 10:46:16;1548953184.4985452;faceUp;0.40997314453125;-0.577667236328125;-1.03997802734375;library 
2019-01-31 10:46:16;1548953184.5385962;faceUp;0.2078094482421875;-0.5406646728515625;-1.0189361572265625;library 
2019-01-31 10:46:16;1548953184.578553;faceUp;0.160919189453125;-0.4052276611328125;-1.15020751953125;library 
2019-01-31 10:46:16;1548953184.618531;faceUp;0.24298095703125;-0.4480438232421875;-1.2156524658203125;library 
2019-01-31 10:46:16;1548953184.658514;faceUp;0.2530975341796875;-0.437408447265625;-1.074462890625;library 
2019-01-31 10:46:16;1548953184.698348;faceUp;0.09326171875;-0.1349639892578125;-1.1805419921875;library 
2019-01-31 10:46:16;1548953184.738463;faceUp;-0.0055084228515625;-0.0725555419921875;-0.9981231689453125;library 
2019-01-31 10:46:16;1548953184.778442;faceUp;0.131011962890625;-0.2168426513671875;-0.7227020263671875;library 
2019-01-31 10:46:16;1548953184.818244;faceUp;0.1359710693359375;-0.2314910888671875;-0.7516326904296875;library 
2019-01-31 10:46:16;1548953184.858263;faceUp;0.1324920654296875;-0.212371826171875;-0.822357177734375;library 
2019-01-31 10:46:16;1548953184.898243;faceUp;0.1737213134765625;-0.2762603759765625;-0.744842529296875;library 
2019-01-31 10:46:16;1548953184.938342;faceUp;0.1015167236328125;-0.29913330078125;-0.725006103515625;library 
2019-01-31 10:46:16;1548953184.9781861;faceUp;0.1548919677734375;-0.3867340087890625;-0.69500732421875;library 
2019-01-31 10:46:16;1548953185.018223;faceUp;0.1085968017578125;-0.39068603515625;-0.705841064453125;library 
2019-01-31 10:46:16;1548953185.058258;faceUp;0.1307220458984375;-0.3464508056640625;-0.9548797607421875;library 
2019-01-31 10:46:16;1548953185.09823;faceUp;0.1427154541015625;-0.3516693115234375;-1.0476531982421875;library 
2019-01-31 10:46:16;1548953185.1382031;faceUp;0.2262725830078125;-0.3657073974609375;-1.14703369140625;library 
2019-01-31 10:46:16;1548953185.178179;faceUp;0.2208404541015625;-0.3602752685546875;-1.211822509765625;library 
2019-01-31 10:46:16;1548953185.218147;faceUp;0.2863616943359375;-0.3293914794921875;-1.0681915283203125;library 
2019-01-31 10:46:16;1548953185.258101;faceUp;0.299163818359375;-0.117340087890625;-1.341796875;library 
2019-01-31 10:46:16;1548953185.298121;faceUp;0.2506103515625;-0.0082244873046875;-1.1657562255859375;library 
2019-01-31 10:46:16;1548953185.338;faceUp;0.3718109130859375;-0.134124755859375;-0.9397430419921875;library 
2019-01-31 10:46:16;1548953185.377939;faceUp;0.406829833984375;-0.2146453857421875;-0.9037628173828125;library 
2019-01-31 10:46:16;1548953185.418098;faceUp;0.2008819580078125;-0.1966400146484375;-0.7894287109375;library 
2019-01-31 10:46:16;1548953185.458099;faceUp;0.1446685791015625;-0.194305419921875;-0.7418060302734375;library 
2019-01-31 10:46:16;1548953185.49808;faceUp;0.173431396484375;-0.268157958984375;-0.679229736328125;library 
2019-01-31 10:46:16;1548953185.5379748;faceUp;0.1572265625;-0.300994873046875;-0.6784515380859375;library 
2019-01-31 10:46:16;1548953185.577848;faceUp;0.1977386474609375;-0.3786163330078125;-0.760040283203125;library 
2019-01-31 10:46:16;1548953185.617861;faceUp;0.2015533447265625;-0.368865966796875;-0.9720458984375;library 
2019-01-31 10:46:16;1548953185.657887;faceUp;0.21832275390625;-0.45831298828125;-1.012451171875;library 
2019-01-31 10:46:16;1548953185.69783;faceUp;0.2548980712890625;-0.542816162109375;-1.098907470703125;library 
2019-01-31 10:46:16;1548953185.737859;faceUp;0.1964263916015625;-0.4862518310546875;-1.141448974609375;library 
2019-01-31 10:46:16;1548953185.777816;faceUp;0.1528472900390625;-0.327911376953125;-1.350250244140625;library 
2019-01-31 10:46:16;1548953185.8179789;faceUp;0.1765289306640625;-0.3769989013671875;-1.271759033203125;library 
2019-01-31 10:46:16;1548953185.8577719;faceUp;0.1277618408203125;-0.2724761962890625;-1.0321502685546875;library 
2019-01-31 10:46:16;1548953185.897852;faceUp;-0.0211181640625;-0.125396728515625;-0.8633270263671875;library 
2019-01-31 10:46:16;1548953185.937707;faceUp;0.058990478515625;-0.2391204833984375;-0.667388916015625;library 
2019-01-31 10:46:16;1548953185.977734;faceUp;0.1769561767578125;-0.287689208984375;-0.633026123046875;library 
2019-01-31 10:46:16;1548953186.017733;faceUp;0.135589599609375;-0.2041473388671875;-0.8073272705078125;library 
2019-01-31 10:46:16;1548953186.057483;faceUp;0.0901031494140625;-0.1510162353515625;-0.8639984130859375;library 
2019-01-31 10:46:16;1548953186.097672;faceUp;0.0725250244140625;-0.2210235595703125;-0.7725982666015625;library 
